2016_"2016-05-10 11:01:12.000"_"2016-03-29 10:06:43.000"_"Nordeste"_"PB"_1_"6143400"_"OPERADORAS DE TELEVISÃO POR ASSINATURA POR SATÉLITE"_"S"_62_"Empresa de Cobrança"_28_"Cobrança indevida/abusiva"_"F"_"entre 41 a 50 anos"_"58083578"
2016_"2016-10-18 15:13:25.000"_"2016-03-07 14:14:29.000"_"Nordeste"_"MA"_1_"6143400"_"OPERADORAS DE TELEVISÃO POR ASSINATURA POR SATÉLITE"_"S"_137_"Internet"_120_"Cobrança de valor quando o produto e devolvido (cobrança indevida)"_"M"_"entre 41 a 50 anos"_"65031720"
2016_"2016-01-07 12:07:07.000"_"2015-12-07 10:23:28.000"_"Nordeste"_"PB"_1_"6143400"_"OPERADORAS DE TELEVISÃO POR ASSINATURA POR SATÉLITE"_"S"_62_"Empresa de Cobrança"_28_"Cobrança indevida/abusiva"_"M"_"Nao Informada"_"58065066"
2016_"2016-12-07 16:43:42.000"_"2015-02-03 15:02:30.000"_"Centro-oeste"_"DF"_1_"6143400"_"OPERADORAS DE TELEVISÃO POR ASSINATURA POR SATÉLITE"_"N"_259_"TV Por Assinatura ( Cabo, Satélite, Etc. )"_188_"Recusa injustificada em prestar serviço"_"M"_"entre 51 a 60 anos"_"72130070"
2016_"2016-12-06 16:27:31.000"_"2015-01-28 08:38:36.000"_"Centro-oeste"_"DF"_1_"6143400"_"OPERADORAS DE TELEVISÃO POR ASSINATURA POR SATÉLITE"_"N"_259_"TV Por Assinatura ( Cabo, Satélite, Etc. )"_194_"Cobrança indevida/abusiva"_"M"_"entre 51 a 60 anos"_"71070102"
2016_"2016-02-11 08:52:49.000"_"2015-11-21 09:22:28.000"_"Sudeste"_"ES"_1_"6143400"_"OPERADORAS DE TELEVISÃO POR ASSINATURA POR SATÉLITE"_"S"_259_"TV Por Assinatura ( Cabo, Satélite, Etc. )"_254_"SAC - Resolução de demandas (ausência de resposta, excesso de prazo, não suspensão imediata da cobrança)"_"M"_"mais de 70 anos"_"29134571"
2016_"2016-01-01 00:00:00.000"_"2015-08-20 14:55:21.000"_"Sudeste"_"ES"_1_"6143400"_"OPERADORAS DE TELEVISÃO POR ASSINATURA POR SATÉLITE"_"N"_259_"TV Por Assinatura ( Cabo, Satélite, Etc. )"_194_"Cobrança indevida/abusiva"_"M"_"entre 41 a 50 anos"_"29153270"
2016_"2016-04-13 13:58:06.000"_"2016-03-05 08:51:40.000"_"Sudeste"_"ES"_1_"6143400"_"OPERADORAS DE TELEVISÃO POR ASSINATURA POR SATÉLITE"_"N"_259_"TV Por Assinatura ( Cabo, Satélite, Etc. )"_254_"SAC - Resolução de demandas (ausência de resposta, excesso de prazo, não suspensão imediata da cobrança)"_"F"_"entre 51 a 60 anos"_"29144416"
2016_"2016-08-04 11:21:46.000"_"2016-05-19 10:25:59.000"_"Nordeste"_"CE"_1_"6143400"_"OPERADORAS DE TELEVISÃO POR ASSINATURA POR SATÉLITE"_"S"_259_"TV Por Assinatura ( Cabo, Satélite, Etc. )"_194_"Cobrança indevida/abusiva"_"F"_"Nao Informada"_"60120020"
2016_"2016-09-27 15:04:36.000"_"2012-12-07 12:00:13.000"_"Nordeste"_"CE"_1_"6143400"_"OPERADORAS DE TELEVISÃO POR ASSINATURA POR SATÉLITE"_"N"_259_"TV Por Assinatura ( Cabo, Satélite, Etc. )"_194_"Cobrança indevida/abusiva"_"M"_"entre 51 a 60 anos"_"NULL"
2016_"2016-06-01 10:58:36.000"_"2016-01-13 10:53:46.000"_"Centro-oeste"_"DF"_1_"6143400"_"OPERADORAS DE TELEVISÃO POR ASSINATURA POR SATÉLITE"_"S"_259_"TV Por Assinatura ( Cabo, Satélite, Etc. )"_203_"Contrato - Rescisão/alteração unilateral"_"F"_"entre 21 a 30 anos"_"72275470"
2016_"2016-12-09 15:09:13.000"_"2015-01-19 15:44:38.000"_"Centro-oeste"_"DF"_1_"6143400"_"OPERADORAS DE TELEVISÃO POR ASSINATURA POR SATÉLITE"_"N"_259_"TV Por Assinatura ( Cabo, Satélite, Etc. )"_194_"Cobrança indevida/abusiva"_"F"_"entre 31 a 40 anos"_"72311616"
2016_"2016-12-07 16:30:48.000"_"2015-03-26 17:02:56.000"_"Centro-oeste"_"DF"_1_"6143400"_"OPERADORAS DE TELEVISÃO POR ASSINATURA POR SATÉLITE"_"N"_259_"TV Por Assinatura ( Cabo, Satélite, Etc. )"_194_"Cobrança indevida/abusiva"_"F"_"entre 51 a 60 anos"_"72016100"
2016_"2016-12-09 15:58:25.000"_"2015-01-16 09:24:57.000"_"Centro-oeste"_"DF"_1_"6143400"_"OPERADORAS DE TELEVISÃO POR ASSINATURA POR SATÉLITE"_"N"_259_"TV Por Assinatura ( Cabo, Satélite, Etc. )"_255_"SAC - Cancelamento de serviço (retenção, demora, não envio do comprovante)"_"M"_"entre 61 a 70 anos"_"71525100"
2016_"2016-11-09 11:49:56.000"_"2016-06-22 11:12:24.000"_"Nordeste"_"CE"_1_"6143400"_"OPERADORAS DE TELEVISÃO POR ASSINATURA POR SATÉLITE"_"S"_259_"TV Por Assinatura ( Cabo, Satélite, Etc. )"_194_"Cobrança indevida/abusiva"_"F"_"entre 31 a 40 anos"_"60863800"
2016_"2016-09-28 14:52:52.000"_"2016-06-29 10:15:25.000"_"Nordeste"_"CE"_1_"6143400"_"OPERADORAS DE TELEVISÃO POR ASSINATURA POR SATÉLITE"_"S"_259_"TV Por Assinatura ( Cabo, Satélite, Etc. )"_194_"Cobrança indevida/abusiva"_"M"_"mais de 70 anos"_"60000000"
2016_"2016-10-06 13:48:04.000"_"2016-06-29 16:19:26.000"_"Nordeste"_"CE"_1_"6143400"_"OPERADORAS DE TELEVISÃO POR ASSINATURA POR SATÉLITE"_"S"_259_"TV Por Assinatura ( Cabo, Satélite, Etc. )"_194_"Cobrança indevida/abusiva"_"F"_"entre 61 a 70 anos"_"60140160"
2016_"2016-11-18 07:48:54.000"_"2014-10-23 13:37:30.000"_"Nordeste"_"CE"_1_"6143400"_"OPERADORAS DE TELEVISÃO POR ASSINATURA POR SATÉLITE"_"S"_259_"TV Por Assinatura ( Cabo, Satélite, Etc. )"_194_"Cobrança indevida/abusiva"_"F"_"entre 61 a 70 anos"_"60863515"
2016_"2016-04-18 16:19:42.000"_"2015-02-24 09:19:34.000"_"Nordeste"_"CE"_1_"6143400"_"OPERADORAS DE TELEVISÃO POR ASSINATURA POR SATÉLITE"_"S"_259_"TV Por Assinatura ( Cabo, Satélite, Etc. )"_194_"Cobrança indevida/abusiva"_"M"_"entre 61 a 70 anos"_"60713360"
2016_"2016-04-18 16:57:45.000"_"2016-02-26 13:16:56.000"_"Sul"_"PR"_1_"6143400"_"OPERADORAS DE TELEVISÃO POR ASSINATURA POR SATÉLITE"_"S"_259_"TV Por Assinatura ( Cabo, Satélite, Etc. )"_194_"Cobrança indevida/abusiva"_"F"_"entre 21 a 30 anos"_"83311385"
2016_"2016-01-19 17:01:06.000"_"2014-10-13 10:40:09.000"_"Nordeste"_"CE"_1_"6143400"_"OPERADORAS DE TELEVISÃO POR ASSINATURA POR SATÉLITE"_"S"_259_"TV Por Assinatura ( Cabo, Satélite, Etc. )"_203_"Contrato - Rescisão/alteração unilateral"_"M"_"entre 31 a 40 anos"_"62880000"
2016_"2016-01-12 15:15:06.000"_"2015-12-11 13:57:53.000"_"Nordeste"_"CE"_1_"6143400"_"OPERADORAS DE TELEVISÃO POR ASSINATURA POR SATÉLITE"_"S"_259_"TV Por Assinatura ( Cabo, Satélite, Etc. )"_206_"Não pagamento de indenização"_"M"_"Nao Informada"_"NULL"
2016_"2016-02-19 10:27:34.000"_"2016-01-15 11:41:35.000"_"Nordeste"_"CE"_1_"6143400"_"OPERADORAS DE TELEVISÃO POR ASSINATURA POR SATÉLITE"_"S"_76_"Outros Contratos"_27_"Contrato (não cumprimento, alteração, transferencia, irregularidade, rescisão, etc.)"_"M"_"entre 41 a 50 anos"_"60335440"
2016_"2016-04-05 06:45:48.000"_"2015-10-08 10:39:25.000"_"Nordeste"_"CE"_1_"6143400"_"OPERADORAS DE TELEVISÃO POR ASSINATURA POR SATÉLITE"_"S"_259_"TV Por Assinatura ( Cabo, Satélite, Etc. )"_188_"Recusa injustificada em prestar serviço"_"F"_"entre 41 a 50 anos"_"60711055"
2016_"2016-04-28 12:33:55.000"_"2016-03-02 12:51:29.000"_"Nordeste"_"CE"_1_"6143400"_"OPERADORAS DE TELEVISÃO POR ASSINATURA POR SATÉLITE"_"S"_259_"TV Por Assinatura ( Cabo, Satélite, Etc. )"_194_"Cobrança indevida/abusiva"_"M"_"entre 61 a 70 anos"_"60110301"
2016_"2016-07-18 08:56:22.000"_"2013-03-14 12:40:09.000"_"Nordeste"_"CE"_1_"6143400"_"OPERADORAS DE TELEVISÃO POR ASSINATURA POR SATÉLITE"_"N"_259_"TV Por Assinatura ( Cabo, Satélite, Etc. )"_194_"Cobrança indevida/abusiva"_"F"_"entre 31 a 40 anos"_"NULL"
2016_"2016-10-26 16:43:35.000"_"2016-07-08 17:02:35.000"_"Centro-oeste"_"GO"_1_"6143400"_"OPERADORAS DE TELEVISÃO POR ASSINATURA POR SATÉLITE"_"S"_259_"TV Por Assinatura ( Cabo, Satélite, Etc. )"_203_"Contrato - Rescisão/alteração unilateral"_"F"_"entre 51 a 60 anos"_"74595264"
2016_"2016-08-31 12:15:48.000"_"2016-05-11 10:04:55.000"_"Nordeste"_"CE"_1_"6143400"_"OPERADORAS DE TELEVISÃO POR ASSINATURA POR SATÉLITE"_"S"_259_"TV Por Assinatura ( Cabo, Satélite, Etc. )"_194_"Cobrança indevida/abusiva"_"M"_"entre 51 a 60 anos"_"60321480"
2016_"2016-08-30 16:14:57.000"_"2016-08-01 13:38:39.000"_"Sul"_"PR"_1_"6143400"_"OPERADORAS DE TELEVISÃO POR ASSINATURA POR SATÉLITE"_"S"_259_"TV Por Assinatura ( Cabo, Satélite, Etc. )"_255_"SAC - Cancelamento de serviço (retenção, demora, não envio do comprovante)"_"M"_"até 20 anos"_"81935394"
2016_"2016-03-08 10:29:15.000"_"2015-11-23 10:51:41.000"_"Nordeste"_"BA"_1_"6143400"_"OPERADORAS DE TELEVISÃO POR ASSINATURA POR SATÉLITE"_"N"_259_"TV Por Assinatura ( Cabo, Satélite, Etc. )"_185_"Serviço não concluído /Fornecimento parcial"_"M"_"entre 31 a 40 anos"_"40368260"
2016_"2016-07-07 11:22:43.000"_"2016-06-21 09:09:09.000"_"Sudeste"_"RJ"_1_"6143400"_"OPERADORAS DE TELEVISÃO POR ASSINATURA POR SATÉLITE"_"N"_259_"TV Por Assinatura ( Cabo, Satélite, Etc. )"_194_"Cobrança indevida/abusiva"_"M"_"mais de 70 anos"_"25570270"
2016_"2016-04-19 12:58:09.000"_"2016-02-12 17:38:24.000"_"Sul"_"PR"_1_"6143400"_"OPERADORAS DE TELEVISÃO POR ASSINATURA POR SATÉLITE"_"N"_259_"TV Por Assinatura ( Cabo, Satélite, Etc. )"_196_"Duvida sobre cobrança/valor/reajuste/contrato/orçamento"_"F"_"entre 51 a 60 anos"_"80730290"
2016_"2016-06-07 10:59:52.000"_"2015-12-15 09:57:00.000"_"Nordeste"_"BA"_1_"6143400"_"OPERADORAS DE TELEVISÃO POR ASSINATURA POR SATÉLITE"_"S"_259_"TV Por Assinatura ( Cabo, Satélite, Etc. )"_194_"Cobrança indevida/abusiva"_"F"_"entre 21 a 30 anos"_"41630060"
2016_"2016-06-09 08:51:36.000"_"2015-07-21 12:39:44.000"_"Nordeste"_"BA"_1_"6143400"_"OPERADORAS DE TELEVISÃO POR ASSINATURA POR SATÉLITE"_"S"_259_"TV Por Assinatura ( Cabo, Satélite, Etc. )"_194_"Cobrança indevida/abusiva"_"M"_"entre 41 a 50 anos"_"41510259"
2016_"2016-02-19 15:15:49.000"_"2016-01-25 15:14:35.000"_"Sudeste"_"RJ"_1_"6143400"_"OPERADORAS DE TELEVISÃO POR ASSINATURA POR SATÉLITE"_"S"_259_"TV Por Assinatura ( Cabo, Satélite, Etc. )"_194_"Cobrança indevida/abusiva"_"F"_"entre 61 a 70 anos"_"22011040"
2016_"2016-04-08 15:18:43.000"_"2016-01-14 11:48:54.000"_"Nordeste"_"BA"_1_"6143400"_"OPERADORAS DE TELEVISÃO POR ASSINATURA POR SATÉLITE"_"N"_259_"TV Por Assinatura ( Cabo, Satélite, Etc. )"_194_"Cobrança indevida/abusiva"_"F"_"entre 51 a 60 anos"_"40335640"
2016_"2016-07-19 11:10:52.000"_"2016-04-20 09:23:19.000"_"Sudeste"_"ES"_1_"6143400"_"OPERADORAS DE TELEVISÃO POR ASSINATURA POR SATÉLITE"_"N"_259_"TV Por Assinatura ( Cabo, Satélite, Etc. )"_194_"Cobrança indevida/abusiva"_"M"_"entre 31 a 40 anos"_"29306329"
2016_"2016-06-15 09:59:16.000"_"2015-11-20 10:51:39.000"_"Nordeste"_"CE"_1_"6143400"_"OPERADORAS DE TELEVISÃO POR ASSINATURA POR SATÉLITE"_"N"_259_"TV Por Assinatura ( Cabo, Satélite, Etc. )"_255_"SAC - Cancelamento de serviço (retenção, demora, não envio do comprovante)"_"F"_"entre 31 a 40 anos"_"60425210"
2016_"2016-06-30 07:43:56.000"_"2015-07-14 11:08:18.000"_"Nordeste"_"CE"_1_"6143400"_"OPERADORAS DE TELEVISÃO POR ASSINATURA POR SATÉLITE"_"S"_259_"TV Por Assinatura ( Cabo, Satélite, Etc. )"_255_"SAC - Cancelamento de serviço (retenção, demora, não envio do comprovante)"_"F"_"entre 21 a 30 anos"_"60765030"
2016_"2016-07-29 16:59:16.000"_"2015-09-01 15:22:43.000"_"Nordeste"_"BA"_1_"6143400"_"OPERADORAS DE TELEVISÃO POR ASSINATURA POR SATÉLITE"_"S"_259_"TV Por Assinatura ( Cabo, Satélite, Etc. )"_188_"Recusa injustificada em prestar serviço"_"F"_"entre 51 a 60 anos"_"41710550"
2016_"2016-08-09 15:29:07.000"_"2016-03-22 08:25:53.000"_"Nordeste"_"CE"_1_"6143400"_"OPERADORAS DE TELEVISÃO POR ASSINATURA POR SATÉLITE"_"S"_259_"TV Por Assinatura ( Cabo, Satélite, Etc. )"_194_"Cobrança indevida/abusiva"_"F"_"entre 41 a 50 anos"_"60840280"
2016_"2016-07-06 10:17:33.000"_"2016-03-10 12:28:29.000"_"Nordeste"_"CE"_1_"6143400"_"OPERADORAS DE TELEVISÃO POR ASSINATURA POR SATÉLITE"_"S"_259_"TV Por Assinatura ( Cabo, Satélite, Etc. )"_194_"Cobrança indevida/abusiva"_"M"_"Nao Informada"_"60332570"
2016_"2016-08-09 11:47:20.000"_"2016-07-11 10:35:42.000"_"Nordeste"_"CE"_1_"6143400"_"OPERADORAS DE TELEVISÃO POR ASSINATURA POR SATÉLITE"_"S"_259_"TV Por Assinatura ( Cabo, Satélite, Etc. )"_194_"Cobrança indevida/abusiva"_"M"_"entre 21 a 30 anos"_"60180442"
2016_"2016-10-07 14:59:01.000"_"2016-04-14 11:24:39.000"_"Nordeste"_"CE"_1_"6143400"_"OPERADORAS DE TELEVISÃO POR ASSINATURA POR SATÉLITE"_"S"_259_"TV Por Assinatura ( Cabo, Satélite, Etc. )"_194_"Cobrança indevida/abusiva"_"F"_"entre 21 a 30 anos"_"60870275"
2016_"2016-09-24 12:32:24.000"_"2016-06-30 13:03:15.000"_"Sudeste"_"ES"_1_"6143400"_"OPERADORAS DE TELEVISÃO POR ASSINATURA POR SATÉLITE"_"N"_259_"TV Por Assinatura ( Cabo, Satélite, Etc. )"_194_"Cobrança indevida/abusiva"_"F"_"entre 31 a 40 anos"_"29152430"
2016_"2016-06-18 12:23:41.000"_"2016-02-17 13:20:06.000"_"Sudeste"_"ES"_1_"6143400"_"OPERADORAS DE TELEVISÃO POR ASSINATURA POR SATÉLITE"_"S"_259_"TV Por Assinatura ( Cabo, Satélite, Etc. )"_203_"Contrato - Rescisão/alteração unilateral"_"F"_"entre 21 a 30 anos"_"29145354"
2016_"2016-10-21 10:58:15.000"_"2016-05-30 15:03:26.000"_"Centro-oeste"_"DF"_1_"6143400"_"OPERADORAS DE TELEVISÃO POR ASSINATURA POR SATÉLITE"_"S"_259_"TV Por Assinatura ( Cabo, Satélite, Etc. )"_197_"Venda/Oferta/publicidade enganosa"_"F"_"entre 41 a 50 anos"_"NULL"
2016_"2016-09-29 15:31:06.000"_"2016-08-16 15:00:45.000"_"Sudeste"_"ES"_1_"6143400"_"OPERADORAS DE TELEVISÃO POR ASSINATURA POR SATÉLITE"_"S"_76_"Outros Contratos"_28_"Cobrança indevida/abusiva"_"F"_"entre 21 a 30 anos"_"29150230"
2016_"2016-01-26 14:25:37.000"_"2015-11-16 15:10:43.000"_"Sudeste"_"ES"_1_"6143400"_"OPERADORAS DE TELEVISÃO POR ASSINATURA POR SATÉLITE"_"N"_259_"TV Por Assinatura ( Cabo, Satélite, Etc. )"_194_"Cobrança indevida/abusiva"_"M"_"entre 21 a 30 anos"_"29162010"
2016_"2016-01-26 14:12:51.000"_"2015-11-23 15:34:40.000"_"Sudeste"_"ES"_1_"6143400"_"OPERADORAS DE TELEVISÃO POR ASSINATURA POR SATÉLITE"_"N"_259_"TV Por Assinatura ( Cabo, Satélite, Etc. )"_203_"Contrato - Rescisão/alteração unilateral"_"M"_"entre 61 a 70 anos"_"29018035"
2016_"2016-11-26 12:37:54.000"_"2016-06-06 15:11:31.000"_"Sudeste"_"ES"_1_"6143400"_"OPERADORAS DE TELEVISÃO POR ASSINATURA POR SATÉLITE"_"N"_259_"TV Por Assinatura ( Cabo, Satélite, Etc. )"_194_"Cobrança indevida/abusiva"_"F"_"entre 41 a 50 anos"_"29153010"
2016_"2016-11-10 09:23:11.000"_"2016-03-28 12:43:16.000"_"Sudeste"_"ES"_1_"6143400"_"OPERADORAS DE TELEVISÃO POR ASSINATURA POR SATÉLITE"_"N"_259_"TV Por Assinatura ( Cabo, Satélite, Etc. )"_184_"Serviço não fornecido (entrega/instalação/não cumprimento da oferta/contrato)"_"M"_"entre 51 a 60 anos"_"29166430"
2016_"2016-02-11 16:04:25.000"_"2016-01-06 16:08:31.000"_"Sudeste"_"ES"_1_"6143400"_"OPERADORAS DE TELEVISÃO POR ASSINATURA POR SATÉLITE"_"S"_259_"TV Por Assinatura ( Cabo, Satélite, Etc. )"_194_"Cobrança indevida/abusiva"_"F"_"até 20 anos"_"29141851"
2016_"2016-03-07 16:29:13.000"_"2015-10-15 11:43:51.000"_"Sudeste"_"ES"_1_"6143400"_"OPERADORAS DE TELEVISÃO POR ASSINATURA POR SATÉLITE"_"S"_259_"TV Por Assinatura ( Cabo, Satélite, Etc. )"_194_"Cobrança indevida/abusiva"_"F"_"entre 31 a 40 anos"_"29114400"
2016_"2016-11-11 15:25:28.000"_"2015-01-06 13:59:19.000"_"Centro-oeste"_"DF"_1_"6143400"_"OPERADORAS DE TELEVISÃO POR ASSINATURA POR SATÉLITE"_"N"_259_"TV Por Assinatura ( Cabo, Satélite, Etc. )"_254_"SAC - Resolução de demandas (ausência de resposta, excesso de prazo, não suspensão imediata da cobrança)"_"F"_"entre 31 a 40 anos"_"NULL"
2016_"2016-01-08 15:50:00.000"_"2015-10-20 10:30:24.000"_"Nordeste"_"CE"_1_"6143400"_"OPERADORAS DE TELEVISÃO POR ASSINATURA POR SATÉLITE"_"S"_259_"TV Por Assinatura ( Cabo, Satélite, Etc. )"_194_"Cobrança indevida/abusiva"_"F"_"entre 61 a 70 anos"_"60176155"
2016_"2016-01-21 13:13:45.000"_"2015-04-23 07:15:21.000"_"Nordeste"_"CE"_1_"6143400"_"OPERADORAS DE TELEVISÃO POR ASSINATURA POR SATÉLITE"_"S"_259_"TV Por Assinatura ( Cabo, Satélite, Etc. )"_251_"SAC - Acesso ao serviço (onerosidade, problemas no menu, indisponibilidade, inacessibilidade aos deficientes)"_"M"_"entre 41 a 50 anos"_"61940005"
2016_"2016-11-16 10:33:50.000"_"2016-01-27 10:43:37.000"_"Sudeste"_"ES"_1_"6143400"_"OPERADORAS DE TELEVISÃO POR ASSINATURA POR SATÉLITE"_"N"_259_"TV Por Assinatura ( Cabo, Satélite, Etc. )"_185_"Serviço não concluído /Fornecimento parcial"_"M"_"entre 41 a 50 anos"_"29143395"
2016_"2016-03-08 09:53:14.000"_"2016-01-28 10:03:12.000"_"Sudeste"_"ES"_1_"6143400"_"OPERADORAS DE TELEVISÃO POR ASSINATURA POR SATÉLITE"_"N"_259_"TV Por Assinatura ( Cabo, Satélite, Etc. )"_194_"Cobrança indevida/abusiva"_"M"_"entre 31 a 40 anos"_"29150600"
2016_"2016-06-06 09:53:48.000"_"2016-05-13 12:19:38.000"_"Sudeste"_"ES"_1_"6143400"_"OPERADORAS DE TELEVISÃO POR ASSINATURA POR SATÉLITE"_"S"_259_"TV Por Assinatura ( Cabo, Satélite, Etc. )"_194_"Cobrança indevida/abusiva"_"F"_"entre 51 a 60 anos"_"29120640"
2016_"2016-06-22 12:15:10.000"_"2015-02-20 11:24:12.000"_"Sudeste"_"ES"_1_"6143400"_"OPERADORAS DE TELEVISÃO POR ASSINATURA POR SATÉLITE"_"N"_259_"TV Por Assinatura ( Cabo, Satélite, Etc. )"_204_"Contrato - Clausula abusiva/em desacordo com a Legislação"_"F"_"entre 21 a 30 anos"_"NULL"
2016_"2016-08-01 13:27:35.000"_"2016-06-06 13:44:58.000"_"Nordeste"_"CE"_1_"6143400"_"OPERADORAS DE TELEVISÃO POR ASSINATURA POR SATÉLITE"_"S"_259_"TV Por Assinatura ( Cabo, Satélite, Etc. )"_197_"Venda/Oferta/publicidade enganosa"_"F"_"entre 31 a 40 anos"_"62670000"
2016_"2016-03-11 14:15:23.000"_"2015-12-22 10:29:24.000"_"Nordeste"_"CE"_1_"6143400"_"OPERADORAS DE TELEVISÃO POR ASSINATURA POR SATÉLITE"_"S"_259_"TV Por Assinatura ( Cabo, Satélite, Etc. )"_194_"Cobrança indevida/abusiva"_"M"_"entre 21 a 30 anos"_"61700000"
2016_"2016-03-07 15:01:50.000"_"2015-12-10 13:56:43.000"_"Nordeste"_"CE"_1_"6143400"_"OPERADORAS DE TELEVISÃO POR ASSINATURA POR SATÉLITE"_"S"_259_"TV Por Assinatura ( Cabo, Satélite, Etc. )"_194_"Cobrança indevida/abusiva"_"F"_"entre 61 a 70 anos"_"NULL"
2016_"2016-12-20 17:30:16.000"_"2016-10-10 12:16:17.000"_"Sudeste"_"MG"_1_"6143400"_"OPERADORAS DE TELEVISÃO POR ASSINATURA POR SATÉLITE"_"S"_259_"TV Por Assinatura ( Cabo, Satélite, Etc. )"_203_"Contrato - Rescisão/alteração unilateral"_"M"_"entre 41 a 50 anos"_"36415000"
2016_"2016-11-09 14:18:51.000"_"2015-04-23 16:10:46.000"_"Sudeste"_"ES"_1_"6143400"_"OPERADORAS DE TELEVISÃO POR ASSINATURA POR SATÉLITE"_"S"_259_"TV Por Assinatura ( Cabo, Satélite, Etc. )"_194_"Cobrança indevida/abusiva"_"F"_"até 20 anos"_"29090590"
2016_"2016-05-11 13:26:22.000"_"2016-01-18 10:27:44.000"_"Nordeste"_"CE"_1_"6143400"_"OPERADORAS DE TELEVISÃO POR ASSINATURA POR SATÉLITE"_"N"_259_"TV Por Assinatura ( Cabo, Satélite, Etc. )"_194_"Cobrança indevida/abusiva"_"F"_"entre 61 a 70 anos"_"60762145"
2016_"2016-07-11 12:27:38.000"_"2016-03-07 08:57:24.000"_"Nordeste"_"CE"_1_"6143400"_"OPERADORAS DE TELEVISÃO POR ASSINATURA POR SATÉLITE"_"S"_259_"TV Por Assinatura ( Cabo, Satélite, Etc. )"_194_"Cobrança indevida/abusiva"_"M"_"entre 61 a 70 anos"_"60182465"
2016_"2016-03-30 13:16:04.000"_"2015-12-09 09:11:23.000"_"Sudeste"_"MG"_1_"6143400"_"OPERADORAS DE TELEVISÃO POR ASSINATURA POR SATÉLITE"_"S"_54_"Cartão de Crédito"_28_"Cobrança indevida/abusiva"_"F"_"entre 61 a 70 anos"_"35931149"
2016_"2016-10-26 08:21:36.000"_"2014-11-17 14:36:16.000"_"Sudeste"_"MG"_1_"6143400"_"OPERADORAS DE TELEVISÃO POR ASSINATURA POR SATÉLITE"_"N"_259_"TV Por Assinatura ( Cabo, Satélite, Etc. )"_194_"Cobrança indevida/abusiva"_"F"_"entre 41 a 50 anos"_"35183283"
2016_"2016-04-06 08:48:33.000"_"2016-03-03 09:39:19.000"_"Nordeste"_"PB"_1_"6143400"_"OPERADORAS DE TELEVISÃO POR ASSINATURA POR SATÉLITE"_"S"_259_"TV Por Assinatura ( Cabo, Satélite, Etc. )"_255_"SAC - Cancelamento de serviço (retenção, demora, não envio do comprovante)"_"F"_"entre 51 a 60 anos"_"58000000"
2016_"2016-12-19 12:04:58.000"_"2016-10-31 16:17:02.000"_"Nordeste"_"PB"_1_"6143400"_"OPERADORAS DE TELEVISÃO POR ASSINATURA POR SATÉLITE"_"S"_259_"TV Por Assinatura ( Cabo, Satélite, Etc. )"_194_"Cobrança indevida/abusiva"_"M"_"entre 21 a 30 anos"_"58403000"
2016_"2016-08-08 16:39:07.000"_"2016-05-24 16:14:06.000"_"Nordeste"_"PB"_1_"6143400"_"OPERADORAS DE TELEVISÃO POR ASSINATURA POR SATÉLITE"_"S"_76_"Outros Contratos"_28_"Cobrança indevida/abusiva"_"M"_"entre 31 a 40 anos"_"58401718"
2016_"2016-01-01 00:00:00.000"_"2015-10-27 08:53:36.000"_"Sudeste"_"ES"_1_"6143400"_"OPERADORAS DE TELEVISÃO POR ASSINATURA POR SATÉLITE"_"N"_259_"TV Por Assinatura ( Cabo, Satélite, Etc. )"_196_"Duvida sobre cobrança/valor/reajuste/contrato/orçamento"_"M"_"entre 41 a 50 anos"_"29145670"
2016_"2016-11-25 16:06:10.000"_"2014-12-18 09:38:19.000"_"Centro-oeste"_"DF"_1_"6143400"_"OPERADORAS DE TELEVISÃO POR ASSINATURA POR SATÉLITE"_"N"_259_"TV Por Assinatura ( Cabo, Satélite, Etc. )"_223_"TOI - Termo de Ocorrência de Irregularidade"_"F"_"entre 21 a 30 anos"_"NULL"
2016_"2016-04-13 16:19:12.000"_"2016-02-04 15:22:43.000"_"Sudeste"_"ES"_1_"6143400"_"OPERADORAS DE TELEVISÃO POR ASSINATURA POR SATÉLITE"_"S"_259_"TV Por Assinatura ( Cabo, Satélite, Etc. )"_194_"Cobrança indevida/abusiva"_"M"_"entre 51 a 60 anos"_"29126061"
2016_"2016-12-12 09:56:50.000"_"2014-12-12 14:20:27.000"_"Nordeste"_"BA"_1_"6143400"_"OPERADORAS DE TELEVISÃO POR ASSINATURA POR SATÉLITE"_"N"_259_"TV Por Assinatura ( Cabo, Satélite, Etc. )"_194_"Cobrança indevida/abusiva"_"F"_"entre 51 a 60 anos"_"48280000"
2016_"2016-10-24 14:27:44.000"_"2016-09-08 12:51:31.000"_"Sul"_"SC"_1_"6143400"_"OPERADORAS DE TELEVISÃO POR ASSINATURA POR SATÉLITE"_"S"_259_"TV Por Assinatura ( Cabo, Satélite, Etc. )"_255_"SAC - Cancelamento de serviço (retenção, demora, não envio do comprovante)"_"M"_"entre 41 a 50 anos"_"88049430"
2016_"2016-11-28 16:57:05.000"_"2016-10-18 13:00:19.000"_"Nordeste"_"MA"_1_"6143400"_"OPERADORAS DE TELEVISÃO POR ASSINATURA POR SATÉLITE"_"S"_259_"TV Por Assinatura ( Cabo, Satélite, Etc. )"_194_"Cobrança indevida/abusiva"_"M"_"mais de 70 anos"_"65000000"
